                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.71975,                0.34655,                0.90416,                0.96803,                0.94565,                0.97663,                0.77667,                0.77547,                0.33398,                0.92925,                0.00208,                0.00208,                0.00208
                    162,                0.72174,                0.34664,                 0.9025,                0.97365,                0.93948,                 0.9762,                0.77737,                0.77461,                0.33279,                 0.9293,              0.0020305,              0.0020305,              0.0020305
                    163,                0.72486,                0.34836,                0.90484,                0.97529,                0.94012,                0.97589,                0.77686,                0.77277,                 0.3323,                0.92922,               0.001981,               0.001981,               0.001981
                    164,                0.71936,                0.34531,                0.90329,                0.97488,                 0.9401,                0.97606,                0.77648,                0.77092,                0.33157,                0.92841,              0.0019315,              0.0019315,              0.0019315
                    165,                0.71722,                0.34452,                0.89861,                0.96747,                0.94304,                0.97629,                0.77687,                0.77029,                0.33037,                0.92812,               0.001882,               0.001882,               0.001882
                    166,                0.71293,                 0.3466,                0.90052,                 0.9671,                0.94367,                0.97663,                0.77672,                0.77022,                0.33066,                 0.9281,              0.0018325,              0.0018325,              0.0018325
                    167,                0.71591,                0.34544,                0.89857,                0.97187,                0.94086,                0.97645,                0.77787,                0.76968,                0.32994,                0.92786,               0.001783,               0.001783,               0.001783
                    168,                 0.7117,                0.34283,                0.89954,                0.96725,                0.94342,                0.97558,                0.77746,                 0.7697,                0.32981,                0.92762,              0.0017335,              0.0017335,              0.0017335
                    169,                0.71058,                0.34204,                0.89694,                0.96991,                0.94087,                0.97676,                0.77743,                0.76962,                0.32917,                0.92731,               0.001684,               0.001684,               0.001684
                    170,                 0.7106,                0.34063,                0.89796,                0.96933,                0.94278,                0.97687,                0.77836,                0.76979,                0.32947,                0.92745,              0.0016345,              0.0016345,              0.0016345
                    171,                0.70235,                0.33881,                0.89839,                0.97126,                 0.9387,                0.97592,                0.77924,                0.76909,                0.32964,                0.92734,               0.001585,               0.001585,               0.001585
                    172,                0.70332,                0.33656,                 0.8942,                0.97014,                0.94079,                0.97633,                0.77907,                0.76922,                0.32893,                0.92742,              0.0015355,              0.0015355,              0.0015355
                    173,                0.70086,                0.33523,                 0.8959,                0.97038,                0.94045,                0.97569,                0.77819,                0.76958,                0.32914,                0.92739,               0.001486,               0.001486,               0.001486
                    174,                 0.7012,                0.33752,                0.89586,                0.96912,                0.94011,                0.97569,                 0.7787,                0.76924,                0.32889,                0.92722,              0.0014365,              0.0014365,              0.0014365
                    175,                0.69438,                0.33382,                0.89215,                0.97049,                0.94044,                 0.9756,                0.77929,                 0.7685,                0.32802,                0.92693,               0.001387,               0.001387,               0.001387
                    176,                0.69517,                0.33308,                0.89493,                0.97254,                0.93868,                0.97544,                0.77893,                 0.7688,                0.32811,                0.92671,              0.0013375,              0.0013375,              0.0013375
                    177,                0.70076,                0.33661,                0.89681,                0.97047,                0.94111,                 0.9755,                 0.7799,                0.76805,                0.32896,                0.92661,               0.001288,               0.001288,               0.001288
                    178,                0.69623,                0.33468,                0.89557,                0.96963,                0.94131,                 0.9754,                0.77964,                0.76769,                0.32818,                0.92659,              0.0012385,              0.0012385,              0.0012385
                    179,                0.69029,                0.33298,                0.89404,                0.96841,                0.94052,                0.97586,                 0.7802,                0.76717,                0.32772,                0.92659,               0.001189,               0.001189,               0.001189
                    180,                0.68823,                0.32978,                  0.892,                 0.9687,                0.94114,                0.97609,                0.78074,                0.76739,                0.32759,                 0.9268,              0.0011395,              0.0011395,              0.0011395
                    181,                0.68407,                  0.328,                0.89153,                0.96607,                0.94381,                0.97633,                 0.7808,                0.76694,                0.32731,                0.92675,                0.00109,                0.00109,                0.00109
                    182,                0.68888,                0.32981,                0.89204,                0.96557,                0.94422,                0.97642,                0.78049,                0.76653,                0.32754,                0.92654,              0.0010405,              0.0010405,              0.0010405
                    183,                0.68566,                0.32692,                0.89338,                0.96556,                0.94554,                 0.9766,                0.78092,                0.76567,                0.32732,                0.92633,               0.000991,               0.000991,               0.000991
                    184,                0.67852,                0.32488,                0.88931,                 0.9669,                0.94649,                0.97672,                0.78194,                0.76536,                0.32701,                0.92622,              0.0009415,              0.0009415,              0.0009415
                    185,                0.68276,                0.32769,                0.89263,                0.96625,                0.94704,                0.97673,                0.78176,                0.76467,                0.32686,                0.92618,               0.000892,               0.000892,               0.000892
                    186,                 0.6782,                0.32581,                0.89136,                0.96563,                0.94704,                0.97678,                0.78228,                0.76436,                0.32677,                 0.9262,              0.0008425,              0.0008425,              0.0008425
                    187,                0.67549,                0.32482,                0.88906,                0.96377,                0.94932,                 0.9765,                0.78182,                0.76436,                0.32665,                 0.9262,               0.000793,               0.000793,               0.000793
                    188,                0.66462,                0.32187,                 0.8889,                0.96693,                0.94672,                0.97657,                0.78219,                0.76396,                0.32673,                0.92616,              0.0007435,              0.0007435,              0.0007435
                    189,                0.66682,                0.31962,                0.88916,                0.96771,                0.94437,                0.97654,                0.78269,                0.76386,                0.32614,                0.92614,               0.000694,               0.000694,               0.000694
                    190,                0.63777,                0.29364,                0.87253,                0.96748,                0.94683,                 0.9766,                0.78267,                0.76358,                0.32626,                0.92619,              0.0006445,              0.0006445,              0.0006445
                    191,                0.62669,                0.28954,                0.87109,                0.96861,                0.94721,                0.97686,                0.78295,                0.76376,                0.32633,                0.92617,               0.000595,               0.000595,               0.000595
                    192,                0.61826,                0.28666,                0.86544,                0.96846,                0.94462,                0.97676,                0.78227,                0.76367,                0.32593,                0.92612,              0.0005455,              0.0005455,              0.0005455
                    193,                 0.6184,                0.28659,                  0.865,                0.96847,                0.94504,                0.97682,                0.78223,                0.76331,                0.32574,                0.92608,               0.000496,               0.000496,               0.000496
                    194,                0.61586,                0.28482,                0.86685,                0.96847,                0.94497,                0.97669,                0.78215,                0.76326,                0.32506,                0.92632,              0.0004465,              0.0004465,              0.0004465
                    195,                0.61601,                0.28297,                 0.8662,                0.96847,                0.94487,                0.97673,                0.78206,                0.76285,                0.32434,                0.92637,               0.000397,               0.000397,               0.000397
                    196,                0.61276,                 0.2837,                0.86869,                0.96847,                0.94486,                 0.9769,                0.78239,                0.76221,                0.32415,                0.92628,              0.0003475,              0.0003475,              0.0003475
                    197,                0.60884,                0.28087,                0.86687,                0.96787,                0.94469,                0.97686,                0.78297,                0.76176,                0.32389,                0.92611,               0.000298,               0.000298,               0.000298
                    198,                0.60361,                0.27934,                0.86342,                0.96731,                0.94545,                0.97688,                0.78358,                0.76132,                0.32354,                0.92615,              0.0002485,              0.0002485,              0.0002485
                    199,                0.60522,                0.27868,                0.86645,                0.96775,                0.94558,                 0.9769,                0.78324,                0.76135,                0.32362,                0.92642,               0.000199,               0.000199,               0.000199
