                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.80663,                0.39215,                0.92715,                0.97173,                0.94143,                0.97599,                0.77315,                 0.7865,                0.34301,                0.93335,              0.0055309,              0.0055309,              0.0055309
                    160,                0.80322,                0.39243,                0.92687,                0.97182,                0.94149,                0.97657,                0.77412,                0.78483,                0.34246,                0.93298,              0.0055026,              0.0055026,              0.0055026
                    161,                0.79081,                 0.3857,                0.92505,                0.96941,                0.94216,                 0.9754,                0.77461,                0.78349,                0.34105,                 0.9327,              0.0054743,              0.0054743,              0.0054743
                    162,                 0.7964,                0.38928,                0.92326,                0.97225,                0.94432,                0.97597,                 0.7751,                0.78303,                0.34024,                0.93278,               0.005446,               0.005446,               0.005446
                    163,                0.79712,                0.38899,                0.92448,                0.96875,                0.94582,                0.97626,                0.77676,                0.78216,                0.34092,                0.93182,              0.0054177,              0.0054177,              0.0054177
                    164,                0.79891,                0.38798,                0.92488,                 0.9719,                0.94048,                0.97496,                  0.777,                0.78114,                0.33956,                0.93053,              0.0053894,              0.0053894,              0.0053894
                    165,                0.79637,                0.38697,                0.91983,                0.96439,                0.94608,                0.97427,                0.77662,                0.78059,                0.33898,                0.93024,              0.0053611,              0.0053611,              0.0053611
                    166,                0.78982,                0.38578,                0.92286,                0.96653,                0.94438,                0.97434,                0.77695,                0.78052,                0.33795,                0.93025,              0.0053329,              0.0053329,              0.0053329
                    167,                0.79595,                0.38646,                0.92323,                0.96389,                0.94532,                0.97387,                0.77681,                0.78049,                0.33846,                0.93049,              0.0053046,              0.0053046,              0.0053046
                    168,                0.79235,                0.38802,                0.92161,                0.96759,                 0.9416,                0.97352,                0.77704,                0.77942,                0.33831,                0.92993,              0.0052763,              0.0052763,              0.0052763
                    169,                0.78748,                0.38539,                0.91868,                0.96694,                0.94215,                0.97404,                0.77682,                0.77764,                0.33724,                0.92928,               0.005248,               0.005248,               0.005248
                    170,                0.79055,                0.38703,                0.92171,                 0.9659,                0.94333,                0.97416,                0.77653,                0.77758,                0.33694,                0.92964,              0.0052197,              0.0052197,              0.0052197
                    171,                0.78737,                0.38511,                0.92332,                0.96437,                0.94338,                0.97388,                0.77743,                0.77723,                0.33738,                0.92946,              0.0051914,              0.0051914,              0.0051914
                    172,                0.78734,                0.38314,                0.91786,                0.96448,                0.94414,                0.97423,                0.77697,                0.77769,                0.33693,                0.92961,              0.0051631,              0.0051631,              0.0051631
                    173,                0.78562,                0.38337,                0.92029,                0.96495,                0.94369,                0.97416,                0.77664,                0.77749,                0.33808,                0.92943,              0.0051349,              0.0051349,              0.0051349
                    174,                0.78733,                0.38487,                0.92176,                0.96456,                0.94257,                0.97425,                0.77682,                 0.7762,                0.33826,                0.92951,              0.0051066,              0.0051066,              0.0051066
                    175,                0.78144,                0.38067,                0.91795,                 0.9652,                0.94269,                0.97474,                0.77644,                0.77592,                0.33883,                0.93001,              0.0050783,              0.0050783,              0.0050783
                    176,                0.78457,                0.38097,                0.92144,                0.96384,                0.94603,                0.97554,                0.77725,                0.77582,                0.33908,                0.93017,                0.00505,                0.00505,                0.00505
                    177,                0.78776,                0.38426,                0.91989,                0.96417,                 0.9453,                 0.9757,                0.77778,                0.77651,                0.33935,                0.93029,              0.0050217,              0.0050217,              0.0050217
                    178,                0.78555,                0.38361,                 0.9211,                0.96668,                0.94238,                0.97538,                0.77718,                0.77702,                 0.3391,                0.93071,              0.0049934,              0.0049934,              0.0049934
                    179,                0.77684,                0.37972,                0.91845,                  0.967,                0.94342,                0.97502,                0.77691,                0.77658,                 0.3386,                0.93053,              0.0049651,              0.0049651,              0.0049651
                    180,                0.78097,                0.37815,                0.91828,                0.96636,                0.94327,                 0.9747,                0.77685,                 0.7764,                0.33784,                0.93066,              0.0049369,              0.0049369,              0.0049369
                    181,                0.77678,                0.37884,                0.91655,                0.96596,                0.94473,                0.97455,                0.77684,                0.77587,                0.33726,                0.93084,              0.0049086,              0.0049086,              0.0049086
                    182,                0.78016,                0.37958,                0.92019,                0.96553,                0.94435,                0.97458,                0.77628,                 0.7764,                0.33676,                0.93131,              0.0048803,              0.0048803,              0.0048803
                    183,                0.77419,                0.37749,                0.91897,                0.96526,                0.94413,                0.97467,                0.77649,                0.77592,                0.33616,                0.93112,               0.004852,               0.004852,               0.004852
                    184,                0.77484,                0.37564,                0.91725,                0.96425,                0.94418,                0.97529,                0.77667,                0.77596,                0.33617,                0.93133,              0.0048237,              0.0048237,              0.0048237
                    185,                0.77444,                0.37999,                0.91831,                0.96469,                0.94044,                0.97382,                0.77656,                0.77554,                0.33573,                0.93119,              0.0047954,              0.0047954,              0.0047954
                    186,                0.77423,                0.37849,                0.91737,                0.96526,                0.94158,                0.97429,                0.77741,                 0.7752,                0.33559,                0.93083,              0.0047671,              0.0047671,              0.0047671
                    187,                 0.7726,                0.37657,                0.91571,                0.96738,                 0.9414,                0.97566,                0.77782,                0.77566,                0.33576,                0.93093,              0.0047389,              0.0047389,              0.0047389
                    188,                0.76267,                  0.373,                0.91546,                0.96879,                0.94201,                0.97641,                0.77851,                0.77515,                0.33573,                0.93074,              0.0047106,              0.0047106,              0.0047106
                    189,                0.76895,                0.37524,                0.91763,                 0.9691,                0.94278,                0.97658,                0.77896,                0.77432,                0.33552,                0.93055,              0.0046823,              0.0046823,              0.0046823
                    190,                0.77098,                0.37397,                0.91479,                  0.969,                0.94286,                0.97624,                0.77935,                0.77402,                 0.3351,                0.93056,               0.004654,               0.004654,               0.004654
                    191,                 0.7685,                0.37474,                0.91598,                0.96967,                0.94286,                0.97625,                 0.7787,                0.77367,                0.33461,                0.93033,              0.0046257,              0.0046257,              0.0046257
                    192,                0.76788,                0.37317,                0.91423,                0.96926,                0.94211,                 0.9761,                0.77891,                0.77373,                0.33486,                0.93019,              0.0045974,              0.0045974,              0.0045974
                    193,                 0.7637,                0.37066,                 0.9161,                 0.9687,                0.94291,                0.97641,                0.77872,                0.77321,                0.33478,                0.93005,              0.0045691,              0.0045691,              0.0045691
                    194,                0.76486,                0.37387,                0.91234,                0.96759,                0.94278,                 0.9759,                0.77894,                0.77388,                0.33455,                0.93064,              0.0045409,              0.0045409,              0.0045409
                    195,                0.77087,                0.37596,                0.91596,                0.96796,                0.94288,                0.97687,                0.77934,                0.77192,                0.33422,                0.92985,              0.0045126,              0.0045126,              0.0045126
                    196,                0.76616,                0.37504,                0.91559,                0.96702,                0.94381,                0.97677,                0.77939,                0.77152,                0.33388,                0.92974,              0.0044843,              0.0044843,              0.0044843
                    197,                 0.7658,                0.37313,                0.91334,                0.96585,                0.94418,                0.97677,                 0.7793,                0.77103,                0.33385,                0.92952,               0.004456,               0.004456,               0.004456
                    198,                0.75337,                0.36917,                0.91089,                0.96564,                0.94428,                 0.9767,                0.78001,                0.77089,                0.33372,                0.92947,              0.0044277,              0.0044277,              0.0044277
                    199,                0.75494,                0.36698,                0.91476,                0.96614,                0.94439,                0.97624,                0.78011,                0.77084,                0.33358,                 0.9298,              0.0043994,              0.0043994,              0.0043994
                    200,                0.75652,                0.37002,                0.91141,                0.96624,                0.94432,                0.97608,                0.78012,                  0.771,                0.33388,                0.92999,              0.0043711,              0.0043711,              0.0043711
                    201,                0.76165,                0.37193,                0.91587,                0.96597,                 0.9462,                0.97726,                0.78044,                 0.7705,                0.33347,                0.93001,              0.0043429,              0.0043429,              0.0043429
                    202,                0.76404,                0.37077,                0.91451,                0.96324,                0.94822,                 0.9768,                0.78096,                0.76914,                0.33332,                0.92967,              0.0043146,              0.0043146,              0.0043146
                    203,                0.75884,                0.36883,                0.91107,                0.96484,                0.94477,                0.97582,                  0.781,                0.76963,                0.33272,                0.92997,              0.0042863,              0.0042863,              0.0042863
                    204,                0.75549,                0.37021,                0.91053,                0.96538,                0.94495,                0.97589,                0.78119,                 0.7688,                0.33244,                0.92987,               0.004258,               0.004258,               0.004258
                    205,                0.76001,                0.36949,                0.91173,                0.96466,                0.94426,                0.97537,                 0.7811,                0.76733,                0.33247,                0.92936,              0.0042297,              0.0042297,              0.0042297
                    206,                0.76121,                0.37291,                0.91326,                0.96527,                0.94216,                0.97581,                0.78045,                 0.7667,                0.33241,                 0.9289,              0.0042014,              0.0042014,              0.0042014
                    207,                 0.7631,                 0.3702,                0.91362,                0.96511,                 0.9441,                0.97518,                0.78082,                0.76748,                0.33199,                 0.9293,              0.0041731,              0.0041731,              0.0041731
                    208,                0.76557,                 0.3707,                0.91245,                 0.9653,                0.94443,                0.97572,                0.78154,                0.76641,                0.33203,                0.92877,              0.0041449,              0.0041449,              0.0041449
                    209,                0.75233,                0.36821,                0.91101,                0.96548,                0.94395,                0.97546,                0.78156,                0.76626,                0.33211,                0.92864,              0.0041166,              0.0041166,              0.0041166
                    210,                0.75552,                0.36677,                0.91143,                0.96682,                0.94383,                0.97547,                0.78158,                0.76541,                0.33221,                0.92855,              0.0040883,              0.0040883,              0.0040883
                    211,                0.75011,                0.36599,                0.91296,                0.96739,                0.94472,                0.97616,                0.78211,                0.76611,                0.33245,                0.92863,                0.00406,                0.00406,                0.00406
                    212,                0.74625,                0.36614,                0.90936,                0.96672,                0.94456,                0.97567,                0.78283,                0.76577,                0.33216,                0.92865,              0.0040317,              0.0040317,              0.0040317
                    213,                0.74522,                0.36216,                0.90826,                0.96562,                0.94445,                0.97558,                0.78281,                0.76526,                0.33241,                0.92852,              0.0040034,              0.0040034,              0.0040034
                    214,                0.74415,                0.36326,                0.90808,                0.96562,                0.94401,                0.97531,                0.78226,                0.76508,                0.33184,                 0.9284,              0.0039751,              0.0039751,              0.0039751
                    215,                0.75279,                0.36578,                0.90849,                0.96585,                0.94398,                 0.9755,                0.78228,                0.76503,                0.33172,                0.92833,              0.0039469,              0.0039469,              0.0039469
                    216,                0.74702,                0.36491,                0.90875,                0.96603,                0.94515,                0.97559,                0.78299,                0.76446,                0.33175,                0.92805,              0.0039186,              0.0039186,              0.0039186
                    217,                0.74179,                 0.3618,                0.90456,                 0.9664,                0.94429,                0.97578,                0.78262,                0.76399,                0.33124,                0.92782,              0.0038903,              0.0038903,              0.0038903
                    218,                0.74336,                0.35946,                0.90916,                0.96678,                0.94409,                0.97572,                0.78255,                 0.7641,                  0.331,                0.92783,               0.003862,               0.003862,               0.003862
                    219,                0.74164,                0.36321,                0.90801,                0.96716,                0.94477,                0.97586,                0.78245,                0.76393,                0.33115,                 0.9279,              0.0038337,              0.0038337,              0.0038337
                    220,                0.73793,                0.36023,                0.90452,                0.96637,                0.94421,                  0.976,                0.78228,                0.76364,                0.33098,                0.92784,              0.0038054,              0.0038054,              0.0038054
                    221,                0.74228,                0.36216,                0.90817,                0.96652,                0.94397,                0.97606,                0.78231,                0.76405,                0.33041,                0.92788,              0.0037771,              0.0037771,              0.0037771
                    222,                0.74711,                0.36466,                0.90536,                0.96779,                0.94399,                0.97603,                  0.783,                0.76373,                0.33052,                0.92774,              0.0037489,              0.0037489,              0.0037489
                    223,                 0.7451,                0.36274,                0.90782,                0.96773,                0.94418,                0.97605,                0.78294,                0.76383,                0.33042,                0.92739,              0.0037206,              0.0037206,              0.0037206
                    224,                0.73296,                0.35727,                0.90506,                0.96883,                0.94213,                0.97605,                0.78447,                 0.7638,                0.33005,                 0.9275,              0.0036923,              0.0036923,              0.0036923
                    225,                0.73565,                0.35794,                0.90596,                0.96963,                0.94125,                0.97608,                0.78461,                0.76369,                0.33013,                0.92758,               0.003664,               0.003664,               0.003664
                    226,                0.73634,                0.35989,                0.90749,                0.96861,                0.94418,                0.97641,                 0.7846,                  0.763,                0.33024,                0.92711,              0.0036357,              0.0036357,              0.0036357
                    227,                0.73192,                0.35668,                0.90418,                 0.9691,                0.94136,                0.97637,                0.78434,                0.76286,                0.32981,                0.92731,              0.0036074,              0.0036074,              0.0036074
                    228,                0.73589,                0.35732,                0.90769,                0.96867,                0.94339,                0.97643,                0.78464,                0.76287,                0.32973,                0.92709,              0.0035791,              0.0035791,              0.0035791
                    229,                0.73129,                0.35959,                0.90506,                0.96986,                0.94179,                0.97683,                0.78413,                0.76279,                0.33008,                0.92704,              0.0035509,              0.0035509,              0.0035509
                    230,                0.73091,                0.35548,                0.90276,                0.96761,                0.94483,                0.97682,                 0.7844,                0.76275,                0.32978,                0.92703,              0.0035226,              0.0035226,              0.0035226
                    231,                0.72377,                 0.3534,                0.90311,                0.96773,                0.94478,                0.97679,                 0.7848,                0.76298,                0.32977,                 0.9274,              0.0034943,              0.0034943,              0.0034943
                    232,                 0.7177,                0.35073,                0.90006,                0.96788,                0.94488,                0.97694,                0.78471,                 0.7629,                0.32994,                0.92737,               0.003466,               0.003466,               0.003466
                    233,                0.72761,                0.35462,                 0.9026,                0.97118,                0.94187,                0.97673,                0.78466,                0.76303,                0.32966,                0.92734,              0.0034377,              0.0034377,              0.0034377
                    234,                0.73106,                0.35727,                0.90455,                0.96776,                0.94484,                0.97686,                0.78461,                0.76389,                0.32943,                0.92755,              0.0034094,              0.0034094,              0.0034094
                    235,                0.73051,                0.35652,                0.90266,                0.97067,                0.94225,                0.97734,                0.78497,                0.76367,                0.32892,                 0.9275,              0.0033811,              0.0033811,              0.0033811
                    236,                0.73383,                0.35591,                0.90492,                0.97103,                0.94225,                0.97734,                0.78475,                0.76296,                0.32894,                0.92724,              0.0033529,              0.0033529,              0.0033529
                    237,                0.72829,                0.35513,                0.90032,                0.97054,                0.94231,                0.97743,                 0.7851,                0.76274,                0.32909,                0.92709,              0.0033246,              0.0033246,              0.0033246
                    238,                0.73185,                0.35543,                0.90431,                0.97044,                0.94225,                0.97742,                0.78464,                0.76254,                0.32909,                0.92701,              0.0032963,              0.0032963,              0.0032963
                    239,                0.71854,                0.35036,                0.90075,                0.97078,                0.94258,                0.97731,                0.78488,                0.76239,                 0.3292,                0.92703,               0.003268,               0.003268,               0.003268
                    240,                0.71681,                0.35265,                0.89939,                0.97095,                0.94241,                0.97742,                0.78559,                0.76151,                0.32915,                0.92671,              0.0032397,              0.0032397,              0.0032397
                    241,                0.72319,                0.35004,                0.90133,                0.96948,                0.94401,                0.97755,                0.78611,                0.76131,                0.32942,                0.92674,              0.0032114,              0.0032114,              0.0032114
                    242,                0.72214,                0.35481,                0.90063,                 0.9694,                0.94413,                0.97708,                0.78587,                0.76096,                0.32928,                0.92666,              0.0031831,              0.0031831,              0.0031831
                    243,                0.72415,                 0.3522,                  0.902,                0.96983,                0.94422,                0.97673,                0.78546,                0.76085,                0.32917,                0.92646,              0.0031549,              0.0031549,              0.0031549
                    244,                0.71597,                0.34678,                0.89464,                0.96978,                0.94436,                0.97678,                0.78595,                 0.7607,                0.32911,                0.92647,              0.0031266,              0.0031266,              0.0031266
                    245,                0.71646,                0.34849,                 0.8995,                0.96972,                 0.9445,                0.97682,                0.78621,                 0.7607,                0.32884,                0.92654,              0.0030983,              0.0030983,              0.0030983
                    246,                0.71923,                0.34942,                0.90083,                0.97002,                0.94475,                0.97682,                0.78644,                0.76044,                0.32911,                0.92649,                0.00307,                0.00307,                0.00307
                    247,                0.71222,                0.34551,                0.89764,                0.97002,                0.94475,                0.97711,                0.78619,                0.76041,                0.32898,                0.92649,              0.0030417,              0.0030417,              0.0030417
                    248,                0.70783,                0.34718,                0.89778,                0.96993,                0.94514,                0.97699,                0.78596,                0.76102,                0.32897,                0.92682,              0.0030134,              0.0030134,              0.0030134
                    249,                 0.7126,                0.34511,                0.89855,                0.96906,                0.94495,                0.97708,                0.78629,                0.76083,                0.32876,                0.92669,              0.0029851,              0.0029851,              0.0029851
                    250,                 0.7047,                0.34298,                0.89715,                0.96974,                0.94461,                0.97692,                0.78663,                0.76086,                0.32876,                0.92656,              0.0029569,              0.0029569,              0.0029569
                    251,                0.70305,                0.34427,                0.89876,                0.96794,                0.94633,                0.97693,                0.78684,                0.76068,                0.32909,                0.92654,              0.0029286,              0.0029286,              0.0029286
                    252,                0.72034,                0.34925,                0.90225,                0.96837,                0.94676,                  0.977,                0.78693,                0.76075,                0.32918,                0.92649,              0.0029003,              0.0029003,              0.0029003
                    253,                0.70874,                0.34532,                0.89873,                 0.9661,                0.94868,                0.97712,                0.78754,                0.76055,                  0.329,                0.92645,               0.002872,               0.002872,               0.002872
                    254,                0.70593,                0.34394,                0.89546,                 0.9659,                0.94817,                0.97703,                0.78742,                0.76045,                0.32926,                0.92643,              0.0028437,              0.0028437,              0.0028437
                    255,                0.69933,                0.34095,                0.89387,                0.96572,                0.94855,                0.97719,                0.78741,                0.76018,                0.32914,                0.92633,              0.0028154,              0.0028154,              0.0028154
                    256,                 0.7056,                0.34239,                0.89481,                0.96477,                 0.9479,                0.97703,                 0.7881,                0.76022,                0.32918,                0.92624,              0.0027871,              0.0027871,              0.0027871
                    257,                0.70136,                0.34427,                0.89415,                0.96511,                 0.9484,                0.97703,                0.78776,                0.76005,                0.32881,                0.92606,              0.0027589,              0.0027589,              0.0027589
                    258,                0.70515,                0.34416,                0.89719,                0.96601,                0.94771,                0.97704,                0.78821,                0.75954,                0.32908,                  0.926,              0.0027306,              0.0027306,              0.0027306
                    259,                0.70145,                0.34171,                0.89581,                0.96613,                0.94709,                0.97708,                0.78858,                0.75914,                0.32891,                0.92595,              0.0027023,              0.0027023,              0.0027023
                    260,                0.70188,                0.34144,                0.89396,                0.96645,                0.94747,                0.97736,                0.78838,                0.75929,                0.32878,                  0.926,               0.002674,               0.002674,               0.002674
                    261,                0.69787,                0.33938,                0.89287,                0.96615,                0.94747,                0.97739,                 0.7885,                0.75885,                0.32854,                0.92581,              0.0026457,              0.0026457,              0.0026457
                    262,                0.69751,                0.34024,                0.89821,                0.96619,                0.94747,                0.97738,                0.78845,                0.75911,                0.32845,                0.92584,              0.0026174,              0.0026174,              0.0026174
                    263,                0.69291,                0.33686,                0.89286,                0.96669,                0.94792,                0.97738,                0.78842,                0.75901,                0.32888,                0.92577,              0.0025891,              0.0025891,              0.0025891
                    264,                0.70258,                0.34174,                0.89353,                0.96622,                0.94747,                0.97737,                0.78881,                0.75887,                 0.3285,                0.92573,              0.0025609,              0.0025609,              0.0025609
                    265,                0.69532,                0.33952,                0.89405,                0.96669,                0.94792,                0.97741,                0.78883,                0.75873,                0.32864,                0.92566,              0.0025326,              0.0025326,              0.0025326
                    266,                0.69485,                 0.3383,                0.89179,                0.96706,                0.94795,                0.97742,                0.78934,                0.75865,                0.32854,                0.92553,              0.0025043,              0.0025043,              0.0025043
                    267,                0.68651,                0.33608,                0.88979,                0.96718,                0.94794,                0.97739,                0.78906,                0.75864,                0.32844,                0.92551,               0.002476,               0.002476,               0.002476
                    268,                0.69195,                0.33599,                0.89113,                0.96723,                0.94783,                 0.9774,                0.78891,                 0.7584,                0.32842,                0.92541,              0.0024477,              0.0024477,              0.0024477
                    269,                0.68665,                0.33305,                0.89084,                0.96722,                0.94766,                0.97744,                0.78949,                0.75804,                0.32858,                0.92528,              0.0024194,              0.0024194,              0.0024194
                    270,                0.70284,                0.33841,                0.89229,                0.96783,                0.94748,                0.97743,                0.78918,                0.75794,                0.32891,                0.92515,              0.0023911,              0.0023911,              0.0023911
                    271,                0.69299,                0.33667,                0.89602,                0.96793,                0.94727,                0.97744,                0.78968,                0.75776,                0.32858,                0.92513,              0.0023629,              0.0023629,              0.0023629
                    272,                0.68681,                0.33358,                0.88933,                 0.9683,                0.94727,                0.97765,                0.78995,                0.75777,                0.32838,                0.92508,              0.0023346,              0.0023346,              0.0023346
                    273,                0.68789,                0.33452,                0.89156,                0.96832,                0.94707,                0.97752,                0.79005,                0.75724,                0.32868,                0.92501,              0.0023063,              0.0023063,              0.0023063
                    274,                0.68749,                0.33346,                0.88865,                0.96802,                0.94748,                 0.9781,                0.79007,                0.75717,                0.32855,                0.92492,               0.002278,               0.002278,               0.002278
                    275,                0.68292,                0.33322,                0.88621,                0.96831,                0.94698,                0.97808,                0.79045,                0.75696,                0.32832,                0.92472,              0.0022497,              0.0022497,              0.0022497
                    276,                0.68311,                0.33224,                 0.8912,                0.96908,                0.94686,                0.97813,                0.79037,                0.75704,                0.32855,                 0.9248,              0.0022214,              0.0022214,              0.0022214
                    277,                0.68115,                0.33227,                0.88639,                0.96947,                0.94633,                0.97809,                0.79017,                0.75676,                0.32834,                0.92463,              0.0021931,              0.0021931,              0.0021931
                    278,                0.67262,                0.32839,                0.88278,                0.96822,                0.94684,                0.97812,                0.79058,                0.75636,                0.32831,                0.92449,              0.0021649,              0.0021649,              0.0021649
                    279,                0.67811,                0.33059,                0.88744,                0.96847,                0.94672,                0.97836,                0.79028,                0.75634,                0.32791,                0.92442,              0.0021366,              0.0021366,              0.0021366
                    280,                 0.6759,                0.33331,                0.88656,                 0.9689,                0.94691,                0.97821,                0.79033,                0.75606,                0.32785,                0.92435,              0.0021083,              0.0021083,              0.0021083
                    281,                0.67682,                0.32977,                 0.8871,                 0.9689,                0.94698,                0.97849,                0.79064,                0.75571,                0.32818,                0.92419,                0.00208,                0.00208,                0.00208
                    282,                0.67769,                0.33027,                0.88634,                0.96855,                0.94747,                0.97823,                0.79063,                0.75589,                0.32746,                0.92425,              0.0020517,              0.0020517,              0.0020517
                    283,                0.67456,                0.32817,                0.88619,                 0.9681,                0.94658,                0.97847,                0.79043,                0.75575,                0.32724,                0.92414,              0.0020234,              0.0020234,              0.0020234
                    284,                0.67514,                   0.33,                0.88661,                0.96853,                0.94687,                 0.9785,                0.79089,                0.75488,                0.32735,                0.92383,              0.0019951,              0.0019951,              0.0019951
                    285,                0.67147,                0.32708,                0.88474,                0.96856,                 0.9465,                0.97848,                0.79147,                0.75497,                0.32723,                0.92379,              0.0019669,              0.0019669,              0.0019669
                    286,                0.67128,                0.32632,                0.88635,                0.96881,                0.94631,                 0.9785,                0.79131,                0.75457,                0.32739,                0.92378,              0.0019386,              0.0019386,              0.0019386
                    287,                0.67298,                  0.328,                0.88388,                0.96849,                 0.9465,                0.97851,                0.79104,                0.75454,                0.32755,                0.92378,              0.0019103,              0.0019103,              0.0019103
                    288,                0.65831,                0.31994,                 0.8824,                0.96971,                0.94612,                0.97849,                0.79112,                0.75528,                0.32727,                0.92407,               0.001882,               0.001882,               0.001882
                    289,                0.66753,                0.32509,                0.88729,                0.96944,                0.94646,                 0.9783,                0.79097,                0.75507,                0.32733,                0.92399,              0.0018537,              0.0018537,              0.0018537
                    290,                0.66059,                0.32273,                0.88548,                0.96925,                0.94653,                0.97855,                0.79124,                0.75476,                  0.327,                0.92386,              0.0018254,              0.0018254,              0.0018254
                    291,                0.66964,                0.32523,                0.88595,                0.96913,                0.94709,                0.97855,                0.79092,                0.75465,                 0.3269,                0.92373,              0.0017971,              0.0017971,              0.0017971
                    292,                 0.6662,                0.32411,                0.88588,                0.97081,                0.94648,                0.97857,                 0.7902,                0.75463,                0.32709,                0.92365,              0.0017689,              0.0017689,              0.0017689
                    293,                0.65821,                0.32169,                0.88241,                 0.9711,                0.94618,                0.97858,                0.79065,                0.75448,                0.32731,                0.92361,              0.0017406,              0.0017406,              0.0017406
                    294,                0.66074,                0.32408,                0.88317,                0.97142,                0.94679,                0.97836,                0.79085,                0.75432,                0.32733,                 0.9235,              0.0017123,              0.0017123,              0.0017123
                    295,                0.65757,                0.32267,                0.88289,                0.97139,                0.94709,                0.97838,                0.79088,                 0.7543,                 0.3274,                0.92358,               0.001684,               0.001684,               0.001684
                    296,                0.66082,                0.32245,                 0.8829,                 0.9713,                0.94703,                0.97837,                0.79086,                 0.7543,                0.32746,                0.92354,              0.0016557,              0.0016557,              0.0016557
                    297,                0.65672,                0.31871,                 0.8814,                   0.97,                0.94709,                0.97839,                0.79076,                0.75401,                0.32712,                0.92338,              0.0016274,              0.0016274,              0.0016274
                    298,                0.66218,                0.32125,                0.88232,                0.96988,                0.94709,                 0.9784,                0.79055,                0.75403,                0.32724,                0.92346,              0.0015991,              0.0015991,              0.0015991
                    299,                0.65417,                0.31861,                0.87976,                 0.9712,                0.94697,                0.97842,                0.79092,                0.75354,                 0.3272,                0.92332,              0.0015709,              0.0015709,              0.0015709
                    300,                0.65031,                 0.3167,                0.88004,                0.97143,                0.94743,                0.97902,                0.79135,                 0.7537,                0.32725,                0.92336,              0.0015426,              0.0015426,              0.0015426
                    301,                0.64846,                0.31529,                0.88072,                0.96928,                0.94709,                0.97842,                0.79154,                0.75375,                0.32719,                0.92344,              0.0015143,              0.0015143,              0.0015143
                    302,                0.65181,                0.31867,                   0.88,                0.97022,                0.94747,                0.97904,                0.79127,                0.75366,                0.32674,                 0.9233,               0.001486,               0.001486,               0.001486
                    303,                0.65002,                0.31691,                 0.8793,                0.97068,                0.94747,                0.97948,                0.79104,                0.75336,                0.32679,                0.92332,              0.0014577,              0.0014577,              0.0014577
                    304,                0.65861,                 0.3184,                0.88492,                0.96934,                0.94747,                0.97947,                0.79136,                0.75338,                0.32683,                0.92326,              0.0014294,              0.0014294,              0.0014294
                    305,                0.65271,                0.31646,                0.87938,                 0.9696,                0.94747,                 0.9795,                0.79164,                0.75292,                0.32671,                0.92306,              0.0014011,              0.0014011,              0.0014011
                    306,                0.65352,                0.31775,                0.87802,                0.96932,                0.94688,                0.97939,                0.79178,                0.75281,                0.32658,                0.92299,              0.0013729,              0.0013729,              0.0013729
                    307,                0.64195,                0.31401,                0.87819,                0.96972,                0.94747,                0.97946,                0.79224,                0.75281,                0.32656,                  0.923,              0.0013446,              0.0013446,              0.0013446
                    308,                0.64927,                0.31622,                0.88018,                0.97024,                0.94688,                0.97944,                 0.7921,                0.75275,                0.32659,                0.92292,              0.0013163,              0.0013163,              0.0013163
                    309,                0.65051,                0.31381,                0.87999,                 0.9688,                0.94688,                0.97941,                0.79178,                0.75309,                0.32632,                0.92306,               0.001288,               0.001288,               0.001288
                    310,                0.64255,                0.31245,                0.87863,                 0.9686,                0.94688,                0.97946,                 0.7923,                 0.7526,                0.32642,                0.92283,              0.0012597,              0.0012597,              0.0012597
                    311,                 0.6473,                0.31339,                0.87738,                0.97007,                0.94688,                0.97941,                0.79208,                0.75241,                0.32643,                0.92278,              0.0012314,              0.0012314,              0.0012314
                    312,                 0.6445,                0.31239,                0.87896,                0.97019,                0.94688,                0.97941,                0.79291,                0.75232,                0.32639,                0.92279,              0.0012031,              0.0012031,              0.0012031
                    313,                0.64335,                0.31301,                0.87633,                0.96841,                  0.947,                0.97942,                0.79284,                0.75257,                0.32636,                0.92283,              0.0011749,              0.0011749,              0.0011749
                    314,                0.64245,                0.31196,                0.87892,                 0.9694,                0.94688,                0.97944,                0.79327,                0.75228,                0.32649,                 0.9227,              0.0011466,              0.0011466,              0.0011466
                    315,                0.63562,                0.30808,                0.88017,                0.96973,                0.94688,                0.97953,                0.79295,                0.75233,                0.32665,                0.92276,              0.0011183,              0.0011183,              0.0011183
                    316,                0.63561,                0.30828,                0.87644,                0.97078,                0.94688,                0.97956,                0.79299,                0.75228,                0.32699,                0.92266,                0.00109,                0.00109,                0.00109
                    317,                0.63247,                0.30787,                0.87718,                0.96813,                  0.947,                0.97964,                0.79304,                 0.7523,                0.32725,                0.92266,              0.0010617,              0.0010617,              0.0010617
                    318,                0.63464,                 0.3068,                0.87556,                0.96857,                0.94697,                0.97965,                0.79265,                0.75217,                0.32727,                0.92274,              0.0010334,              0.0010334,              0.0010334
                    319,                0.62273,                0.30195,                0.87228,                 0.9678,                0.94702,                0.97931,                0.79239,                0.75229,                0.32674,                0.92275,              0.0010051,              0.0010051,              0.0010051
                    320,                0.63635,                0.30933,                0.87882,                 0.9678,                0.94707,                0.97953,                0.79274,                0.75241,                0.32671,                0.92278,             0.00097686,             0.00097686,             0.00097686
